acc,gc,gc3,TAA_1_a3,TAA_1_a6,TAA_1_t3,TAA_1_t6,TAG_1_a3,TAG_1_a6,TAG_1_t3,TAG_1_t6
CP007452,0.44981215249239126,0.4824710145151758,0.8135593220338984,0.6997578692493946,0.1864406779661017,0.30024213075060535,0.42048517520215634,0.4743935309973046,0.5795148247978437,0.5256064690026954
CP010311,0.581190651349669,0.691793614694899,0.15037593984962405,0.07518796992481203,0.849624060150376,0.924812030075188,0.10650887573964497,0.17751479289940827,0.893491124260355,0.8224852071005917
FP565809,0.33872525410011073,0.23673543597132335,0.5463777928232905,0.42383209207853756,0.45362220717670954,0.5761679079214624,0.6504065040650406,0.4105691056910569,0.34959349593495936,0.5894308943089431
HG938353,0.6239599564605036,0.7840354181651593,0.1891891891891892,0.1891891891891892,0.8108108108108109,0.8108108108108109,0.2857142857142857,0.08928571428571429,0.7142857142857143,0.9107142857142857
AE000516,0.6581958559860726,0.7929026049932626,0.3448275862068966,0.034482758620689655,0.6551724137931034,0.9655172413793104,0.2857142857142857,0.336734693877551,0.7142857142857143,0.6632653061224489
AE008917,0.5838707591177207,0.6739487464495078,0.17592592592592593,0.2037037037037037,0.8240740740740741,0.7962962962962963,0.09090909090909091,0.14285714285714285,0.9090909090909091,0.8571428571428571
AE017198,0.3503963637347474,0.24117851599935544,0.19679633867276888,0.05377574370709382,0.8032036613272311,0.9462242562929062,0.39880952380952384,0.2708333333333333,0.6011904761904762,0.7291666666666666
AM398681,0.33321696917251153,0.24412027242285708,0.366996699669967,0.22838283828382838,0.633003300330033,0.7716171617161716,0.508500772797527,0.2735703245749614,0.49149922720247297,0.7264296754250387
AP009153,0.645914710160593,0.7710329935402597,0.1,0.1,0.9,0.9,0.3018867924528302,0.4339622641509434,0.6981132075471698,0.5660377358490566
AP012047,0.2727812492107672,0.11528175507377098,0.40141342756183745,0.2282685512367491,0.5985865724381625,0.7717314487632508,0.32993630573248406,0.2700636942675159,0.6700636942675159,0.729936305732484
AP012547,0.6386345752506073,0.8084615892784064,0.3076923076923077,0.07692307692307693,0.6923076923076923,0.9230769230769231,0.38095238095238093,0.31746031746031744,0.6190476190476191,0.6825396825396826
BX119912,0.5554453923203267,0.6167404482913237,0.2711864406779661,0.1016949152542373,0.7288135593220338,0.8983050847457628,0.08777969018932874,0.13941480206540446,0.9122203098106713,0.8605851979345955
CP000127,0.513740468133309,0.5236941548247879,0.17953667953667954,0.15057915057915058,0.8204633204633205,0.8494208494208494,0.5290102389078498,0.3378839590443686,0.4709897610921502,0.6621160409556314
CP000270,0.6347388300822911,0.7866642380886134,0.18604651162790697,0.023255813953488372,0.813953488372093,0.9767441860465116,0.313953488372093,0.37209302325581395,0.686046511627907,0.627906976744186
CP000471,0.5489433019951964,0.6127553923343506,0.12158808933002481,0.20843672456575682,0.8784119106699751,0.7915632754342432,0.2,0.3793103448275862,0.8,0.6206896551724138
CP000699,0.6905264058375387,0.8969970039573137,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.5263157894736842,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.6666666666666666
CP000896,0.3229072026355249,0.20930449665473783,0.1590909090909091,0.3555194805194805,0.8409090909090909,0.6444805194805194,0.3390928725701944,0.6479481641468683,0.6609071274298056,0.35205183585313177
CP001103,0.4568106682456383,0.4329234606222018,0.1804949053857351,0.1819505094614265,0.8195050946142649,0.8180494905385735,0.33377837116154874,0.5046728971962616,0.6662216288384513,0.4953271028037383
CP001357,0.28249120865197275,0.15724357874926412,0.6055923473142016,0.6990434142752023,0.39440765268579836,0.30095658572479767,0.4654178674351585,0.4769452449567723,0.5345821325648416,0.5230547550432276
CP001681,0.4285353544855289,0.42546860753922094,0.20730270906949352,0.35924617196702,0.7926972909305064,0.64075382803298,0.4481132075471698,0.4528301886792453,0.5518867924528302,0.5471698113207547
CP001751,0.49711731582562213,0.47938581761585436,0.2493368700265252,0.2572944297082228,0.7506631299734748,0.7427055702917772,0.09385113268608414,0.26537216828478966,0.9061488673139159,0.7346278317152104
CP001859,0.5727718240130935,0.7152837333754928,0.20833333333333334,0.2361111111111111,0.7916666666666666,0.7638888888888888,0.27631578947368424,0.4342105263157895,0.7236842105263158,0.5657894736842105
CP002039,0.6437570093073313,0.8274398115327821,0.47619047619047616,0.19047619047619047,0.5238095238095238,0.8095238095238095,0.4117647058823529,0.3333333333333333,0.5882352941176471,0.6666666666666666
CP002209,0.6125071461502997,0.7606883408853812,0.2857142857142857,0.22448979591836735,0.7142857142857143,0.7755102040816326,0.31645569620253167,0.4050632911392405,0.6835443037974683,0.5949367088607594
CP002432,0.5689745883197693,0.684823922219189,0.21074380165289255,0.17768595041322313,0.7892561983471075,0.8223140495867769,0.20353982300884957,0.26548672566371684,0.7964601769911505,0.7345132743362832
CP002548,0.28562652897750646,0.20245298713160342,0.24693877551020407,0.12244897959183673,0.753061224489796,0.8775510204081632,0.26582278481012656,0.06751054852320675,0.7341772151898734,0.9324894514767933
CP002829,0.30724833339601865,0.170903696760767,0.4530141843971631,0.22429078014184398,0.5469858156028369,0.775709219858156,0.6095238095238096,0.16428571428571428,0.3904761904761905,0.8357142857142857
CP003198,0.4863360703551902,0.5382772437497216,0.7911392405063291,0.5421940928270043,0.2088607594936709,0.4578059071729958,0.5,0.40671641791044777,0.5,0.5932835820895522
CP003532,0.457639948559967,0.48485235012394406,0.6388888888888888,0.3020833333333333,0.3611111111111111,0.6979166666666666,0.3863275039745628,0.2686804451510334,0.6136724960254372,0.7313195548489666
CP003879,0.3538457353987457,0.2853129369559992,0.29731457800511507,0.2647058823529412,0.7026854219948849,0.7352941176470589,0.3640939597315436,0.26677852348993286,0.6359060402684564,0.7332214765100671
CP006772,0.42177885282775956,0.4231257753702374,0.4914054600606673,0.46006066734074824,0.5085945399393327,0.5399393326592518,0.3409090909090909,0.47520661157024796,0.6590909090909091,0.5247933884297521
CP007490,0.518740475445059,0.5203081466435935,0.2832369942196532,0.005780346820809248,0.7167630057803468,0.9942196531791907,0.33579335793357934,0.15129151291512916,0.6642066420664207,0.8487084870848709
CP010327,0.34975680237524465,0.26840705125763564,0.18649789029535865,0.44978902953586497,0.8135021097046413,0.550210970464135,0.5994208494208494,0.5878378378378378,0.40057915057915056,0.41216216216216217
FP929003,0.5938622955710724,0.7056680228220765,0.08609271523178808,0.0728476821192053,0.9139072847682119,0.9271523178807947,0.34,0.35,0.66,0.65
LN614830,0.4093863356197977,0.3511778996110015,0.1921443736730361,0.15711252653927812,0.807855626326964,0.8428874734607219,0.26706827309236947,0.3413654618473896,0.7329317269076305,0.6586345381526104
AE000520,0.5263336130424359,0.5393776169335325,0.2033898305084746,0.1864406779661017,0.7966101694915254,0.8135593220338984,0.4295774647887324,0.4295774647887324,0.5704225352112676,0.5704225352112676
AE008922,0.656978944267029,0.8184479670390459,0.5384615384615384,0.0,0.46153846153846156,1.0,0.11864406779661017,0.3728813559322034,0.8813559322033898,0.6271186440677966
AE017221,0.6974243839316477,0.9216425127216705,0,0,0,0,0.2,0.4,0.8,0.6
AM406670,0.6833803000603231,0.8793984147517747,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.3,0.3,0.7,0.7
AP009178,0.3987444009332109,0.3746996927724637,0.22508038585209003,0.3183279742765273,0.77491961414791,0.6816720257234726,0.29213483146067415,0.4353932584269663,0.7078651685393258,0.5646067415730337
AP012050,0.3632235865356631,0.2604801250836871,0.14301310043668122,0.17685589519650655,0.8569868995633187,0.8231441048034934,0.21415607985480944,0.38475499092558985,0.7858439201451906,0.6152450090744102
AP012548,0.26650839082271244,0.1460015907978463,0.29591836734693877,0.33819241982507287,0.7040816326530612,0.6618075801749271,0.40625,0.296875,0.59375,0.703125
BX470251,0.4424721620558696,0.4054852718168532,0.21695178849144633,0.20917573872472783,0.7830482115085536,0.7908242612752722,0.22281879194630871,0.3530201342281879,0.7771812080536913,0.6469798657718121
CP000140,0.46104737267993456,0.5199526383955388,0.26025459688826025,0.42998585572843,0.7397454031117398,0.57001414427157,0.4130879345603272,0.4274028629856851,0.5869120654396728,0.5725971370143149
CP000282,0.466309784507756,0.44841041347204935,0.18961253091508656,0.14756801319043694,0.8103874690849134,0.8524319868095631,0.2759407069555302,0.5769669327251995,0.7240592930444698,0.42303306727480045
CP000473,0.6252864167585569,0.7754134680132427,0.18354430379746836,0.056962025316455694,0.8164556962025317,0.9430379746835443,0.5622895622895623,0.3400673400673401,0.4377104377104377,0.6599326599326599
CP000716,0.31273143218307103,0.22039923151809637,0.5419681620839363,0.3842257597684515,0.45803183791606367,0.6157742402315485,0.3465346534653465,0.3481848184818482,0.6534653465346535,0.6518151815181518
CP000908,0.6915018790782282,0.880678508405831,0.21052631578947367,0.3157894736842105,0.7894736842105263,0.6842105263157895,0.21739130434782608,0.34782608695652173,0.782608695652174,0.6521739130434783
CP001104,0.3804364728070513,0.30962702367954087,0.3940269749518304,0.5953757225433526,0.6059730250481695,0.4046242774566474,0.26479289940828404,0.5236686390532544,0.735207100591716,0.47633136094674555
CP001397,0.3601066706556256,0.2700716049866876,0.2978030919446705,0.30268510984540276,0.7021969080553295,0.6973148901545972,0.5420023014959724,0.31990794016110474,0.4579976985040276,0.6800920598388953
CP001682,0.5142792486021772,0.4951697027311734,0.0502283105022831,0.0547945205479452,0.9497716894977168,0.9452054794520548,0.21509433962264152,0.39245283018867927,0.7849056603773585,0.6075471698113207
CP001769,0.514178416818371,0.576869717782485,0.15175879396984926,0.1849246231155779,0.8482412060301507,0.8150753768844221,0.29350893697083724,0.3584195672624647,0.7064910630291628,0.6415804327375353
CP001867,0.7425843115645577,0.9522194317204113,1.0,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.5714285714285714
CP002040,0.7311996024451434,0.9466738871439402,0.0,0.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.6666666666666666
